lat;lon;slope_total_hujan_2021_2050;p_total_hujan_2021_2050;delta_total_hujan_2021_2050;slope_rx1day_2021_2050;p_rx1day_2021_2050;delta_rx1day_2021_2050;slope_rx5day_2021_2050;p_rx5day_2021_2050;delta_rx5day_2021_2050;slope_rx7day_2021_2050;p_rx7day_2021_2050;delta_rx7day_2021_2050;slope_rx10day_2021_2050;p_rx10day_2021_2050;delta_rx10day_2021_2050;slope_hari_hujan_1mm_2021_2050;p_hari_hujan_1mm_2021_2050;delta_hari_hujan_1mm_2021_2050;slope_hari_hujan_20mm_2021_2050;p_hari_hujan_20mm_2021_2050;delta_hari_hujan_20mm_2021_2050;slope_hari_hujan_50mm_2021_2050;p_hari_hujan_50mm_2021_2050;delta_hari_hujan_50mm_2021_2050;slope_hari_hujan_100mm_2021_2050;p_hari_hujan_100mm_2021_2050;delta_hari_hujan_100mm_2021_2050;slope_cwd_2021_2050;p_cwd_2021_2050;delta_cwd_2021_2050;slope_cdd_2021_2050;p_cdd_2021_2050;delta_cdd_2021_2050
2.625;98.625;7.125341135;0.355549892;422.754;-0.466690441;0.067346906;-46.539362;-1.235221984;0.031230627;-111.292526;-1.016464038;0.096521681;-110.49898;-1.065450583;0.055850018;-89.3176;0.84894327;0.125031217;51;-0.046941046;0.752599531;-1;-0.015795328;0.046145793;-1;0;;0;0.288542825;0.44724413;10;-0.078976641;0.341211402;-6
2.625;98.875;7.051827631;0.353508436;415.0056;-0.430705868;0.073004677;-44.211408;-1.081317902;0.034614894;-95.571885;-0.864630909;0.112324123;-95.19448;-0.877833967;0.079634696;-69.72962;0.896996663;0.097372799;52;-0.048275862;0.721085796;3;-0.017352614;0.014506236;-1;0;;0;0.697886541;0.102818392;46;-0.107897664;0.131798135;-5
2.625;99.125;7.710623404;0.352752516;453.8137;-0.423146476;0.108559542;-45.8944;-1.16876395;0.012925165;-89.5573;-0.819120839;0.093628297;-90.29073;-0.770929353;0.103835371;-60.21536;0.853392659;0.114335602;48;-0.008676307;0.950715274;5;-0.009121246;0.323322397;-1;0;;0;0.646273637;0.192603042;46;-0.01134594;0.887724568;2
2.625;99.375;7.76652238;0.35347038;430.3945;-0.406344098;0.145771738;-46.594847;-1.07968266;0.011105424;-83.16772;-0.739370994;0.100072969;-84.77963;-0.639633119;0.167129467;-54.02863;0.80378198;0.136402264;41;0.017575083;0.899551083;2;-0.004449388;0.612779249;-1;0;;0;0.52836485;0.239868166;32;-0.014682981;0.859807269;2
2.625;99.625;7.233962336;0.355829195;350.2617;-0.387890307;0.176189869;-44.470282;-0.849888974;0.034049083;-78.80546;-0.513178909;0.212420519;-72.86862;-0.312655531;0.462515544;-42.64815;0.791101224;0.12452216;40;0.049388209;0.656111811;2;-0.007786429;0.338906409;-1;0;;0;0.447385984;0.362504477;9;-0.001112347;0.98859262;1
2.625;99.875;7.055788476;0.367000822;316.8628;-0.354872605;0.235800937;-45.73387;-0.707740546;0.093502138;-76.65819;-0.408473548;0.349014476;-74.118866;-0.214336242;0.629755498;-41.6606;0.712347052;0.139998492;39;0.059176863;0.618157377;0;-0.002669633;0.721163485;-1;0;;0;0.480756396;0.303706308;9;-0.003559511;0.962796627;0
2.625;100.125;7.452549833;0.371376133;369.41;-0.222546033;0.432702568;-39.609144;-0.584039487;0.210731501;-71.111785;-0.342960632;0.502259524;-71.831065;-0.269104865;0.619745324;-34.10635;0.698331479;0.163827974;37;0.04516129;0.72187589;1;4.14E-19;1;-1;0;;0;0.459176863;0.365120011;28;0.007786429;0.909004119;1
2.625;100.375;7.720429055;0.377488433;407.8137;-0.093676193;0.724006161;-30.412798;-0.468737498;0.310186173;-60.437894;-0.154446559;0.770463064;-55.74655;-0.006046554;0.991803462;-12.38016;0.601112347;0.216344038;30;0.06429366;0.64793789;2;4.14E-19;1;-1;0;;0;0.423359288;0.430469722;28;-0.031145717;0.602248757;-2
2.625;100.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;100.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;101.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;101.375;7.961968298;0.396137093;470.6193;0.169942973;0.523915575;4.971696;-0.01692073;0.970114396;-9.05774;0.296357481;0.509100108;6.12429;0.706467175;0.205336459;44.4608;0.383092325;0.475479936;24;0.066740823;0.601150432;5;0.007341491;0.367674099;0;0;;0;0.867185762;0.053196363;42;-0.058509455;0.385574503;0
2.625;101.625;7.67695257;0.384376734;497.4529;0.141087713;0.511770109;3.504792;0.040950196;0.915870899;-11.72745;0.285596082;0.438871699;-0.12596;0.540718367;0.222079552;22.94538;0.387319244;0.480732772;17;0.062068966;0.463909665;0;-0.001557286;0.813623784;0;0;;0;0.168186874;0.712469833;39;-0.061401557;0.415290863;5
2.625;101.875;7.439347742;0.369534888;501.6396;0.122193176;0.458299415;5.175201;0.056214735;0.866389858;-15.97658;0.206361171;0.520140956;-8.8368;0.40201259;0.278349467;6.845;0.476751947;0.42209971;23;0.035817575;0.540711584;-1;0;;0;0;;0;0.141713014;0.750449209;39;-0.058954394;0.458776634;5
2.625;102.125;7.213539555;0.351280043;483.1709;0.050763789;0.745298885;7.660904;0.136812719;0.629358097;-18.815584;0.19560598;0.488120486;-15.83333;0.415063772;0.183527429;0.09317;0.475862069;0.436307484;21;0.042936596;0.35074778;1;0;;0;0;;0;0.333036707;0.426030641;39;-0.035372636;0.689928019;3
2.625;102.375;7.628344427;0.338901045;502.6912;0.02365008;0.893082547;10.546343;0.070294622;0.815509479;-29.607286;0.028663446;0.930043558;-34.40444;0.362317286;0.318558469;-7.05159;0.511902113;0.433996815;30;0.040489433;0.401540845;0;0;;0;0;;0;0.303003337;0.471882571;40;-0.053170189;0.63181204;2
2.625;102.625;8.731166785;0.33627266;576.5696;0.051337753;0.827600942;15.9506;0.021370832;0.95866539;-33.076375;-0.185284727;0.694271391;-53.35305;0.00307214;0.995485114;-27.64142;0.658731924;0.315633589;27;0.032925473;0.656428708;0;-0.008453838;0.365094669;1;0;;0;0.261179088;0.449343873;43;-0.143047831;0.195299873;2
2.625;102.875;9.067038309;0.366881641;608.3855;0.059572099;0.837695168;25.212494;0.083247549;0.864320783;-31.25664;-0.117626888;0.837930356;-53.32732;0.009179617;0.989080325;-25.13101;0.580645161;0.371371686;19;0.046941046;0.662677628;2;-0.002002225;0.882591833;1;0;;0;0.127919911;0.727179205;41;-0.152836485;0.162538569;-1
2.625;103.125;9.220310834;0.402142174;637.0381;0.057940481;0.869152491;37.231656;0.141193141;0.804266708;-25.56281;-0.033836883;0.959455093;-48.05672;0.15369034;0.845117679;-14.81692;0.360845384;0.565844169;6;0.062291435;0.729595506;5;0.004449388;0.766226343;2;0;;0;0.04516129;0.90462669;35;-0.134371524;0.171386184;-3
2.625;103.375;8.79148158;0.439352719;643.9687;0.079836825;0.830546872;43.211734;0.17576819;0.763109695;-12.18326;0.027495018;0.966338364;-32.81136;0.285162529;0.715319958;2.56254;0.429810901;0.489513328;10;0.088765295;0.63983409;4;0.001779755;0.90539787;2;-0.004671858;0.231353704;0;0.517463849;0.216527294;35;-0.09054505;0.24776924;-3
2.625;103.625;7.908088454;0.480429531;627.1404;0.128414957;0.717565492;43.570606;0.255759296;0.617899418;4.94543;0.089182059;0.870783056;-11.00007;0.406166821;0.526130532;21.62849;0.334816463;0.601703373;11;0.061401557;0.632915915;6;0.012458287;0.291529123;2;0;;0;0.438042269;0.327545578;34;-0.066295884;0.361450573;-3
2.625;103.875;7.402458732;0.518856303;626.5728;0.158956348;0.674305634;46.147723;0.399471461;0.4377146;16.46663;0.21591556;0.689832045;2.88334;0.565434449;0.370105115;35.66864;0.350611791;0.607827348;14;0.044716352;0.729270168;6;0.00756396;0.612710615;2;-0.004671858;0.231353704;0;0.086095662;0.797223795;29;-0.061401557;0.439267974;-3
2.625;104.125;6.43727337;0.530263986;509.1745;0.021898438;0.94444626;30.648802;0.022033452;0.961706148;0.6783;-0.156952386;0.736186811;-10.80387;0.057829446;0.913463093;1.80565;0.300778643;0.672218898;19;-0.053837597;0.540119338;-5;0.002224694;0.812896051;1;0;;0;-0.014015573;0.964656518;21;-0.062291435;0.482837301;-3
2.625;104.375;6.187672125;0.503344103;467.5515;0.022855982;0.941369276;31.745495;0.110806582;0.822761987;10.96524;-0.068401063;0.893264592;0.23013;0.123648598;0.839476005;10.17777;0.405561735;0.548250187;20;-0.058731924;0.509162167;-5;0.006896552;0.291831739;1;0;;0;0.150389321;0.654486093;21;-0.042046719;0.646310233;-3
2.625;104.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;104.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;105.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;105.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;105.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;105.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;106.125;6.024702469;0.353660428;429.9363;0.090933931;0.697136026;22.253502;0.282160853;0.647984528;42.80896;0.077414095;0.906101307;16.07489;0.464004685;0.561452375;11.908;0.464738598;0.293006095;32;0.050055617;0.574694811;8;0.008676307;0.447958527;2;0;;0;0.031368187;0.922398355;24;-0.131479422;0.160142207;-8
2.625;106.375;6.058457286;0.349081027;447.2764;0.040060372;0.86168078;20.275718;0.31127615;0.607594886;42.4159;0.165929237;0.798230485;19.38555;0.628316479;0.430415255;20.16026;0.523470523;0.201681735;32;0.06407119;0.511945729;8;0.013348165;0.148012625;2;0;;0;0.171746385;0.594784266;24;-0.079866518;0.400622586;-3
2.625;106.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;106.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;107.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;107.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;107.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;107.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;108.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;108.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;108.625;6.540008943;0.313378853;410.5723;0.147964927;0.38000257;9.646747;0.768366822;0.099004407;57.508925;0.999697082;0.082857586;66.56772;1.283428613;0.053329269;49.5966;0.404449388;0.315351691;16;0.078754171;0.320301214;6;0;;0;0;;0;0.168409344;0.653797451;22;-0.141935484;0.149836359;1
2.625;108.875;6.085431947;0.327943496;359.6922;0.12039604;0.392876112;6.43171;0.68437465;0.105818259;46.98176;0.910177689;0.089343089;58.02795;1.200875607;0.051643803;46.18168;0.478754171;0.196423959;12;0.070300334;0.341175493;3;0;;0;0;;0;0.448275862;0.198363551;22;-0.143047831;0.187266666;1
2.625;109.125;5.692329833;0.34747215;315.3205;0.071171176;0.569646712;2.758322;0.563079436;0.173733669;37.84983;0.839211444;0.115740139;53.52606;1.168971343;0.049876781;46.15244;0.505450501;0.157509054;13;0.070967742;0.315167563;4;0;;0;0;;0;0.242269188;0.455976777;15;-0.159510567;0.128826664;1
2.625;109.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;109.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;109.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;110.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;110.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;110.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;110.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;111.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;111.375;5.277184472;0.32114458;84.6145;-0.051372352;0.800908885;5.622803;-0.111118973;0.844544799;-9.49748;0.022084721;0.974314992;-15.17352;0.182764737;0.805033391;-30.10767;0.23003337;0.384582044;-1;-0.010456062;0.865292414;-2;-0.002447164;0.534589973;0;0;;0;-0.478531702;0.318262347;28;-0.058954394;0.187253019;3
2.625;111.625;7.572516841;0.316375806;146.6152;-0.044257288;0.865141149;12.99642;-0.214433783;0.771810063;-3.95971;0.035376245;0.968866374;-11.20043;0.092795362;0.926105497;-29.14472;0.204449388;0.332109608;-2;-0.054282536;0.740956032;-13;0.004671858;0.750483129;1;0;;0;-0.156618465;0.763701942;28;-0.046273637;0.294344583;3
2.625;111.875;7.889007208;0.293916503;151.4238;-0.005081997;0.982054904;-1.712343;-0.176458732;0.775239614;-6.79368;0.044969922;0.953879883;-14.18199;0.028907221;0.973072303;-29.78267;0.217575083;0.362418791;-2;-0.121468298;0.424585355;-9;-0.000667408;0.956759567;0;0;;0;-0.495216908;0.34786842;35;-0.02246941;0.588093033;3
2.625;112.125;8.327398532;0.279490354;160.018;0.002150802;0.992888361;-17.86052;-0.138945515;0.787950737;-10.52624;0.013975214;0.983463969;-16.55955;-0.018176349;0.980474363;-31.66472;0.3432703;0.222255331;5;-0.146829811;0.278117728;-9;-0.004671858;0.639291301;-1;0;;0;-0.940155729;0.115717971;35;-0.038932147;0.368070254;3
2.625;112.375;8.81185624;0.27054064;171.7177;-0.024868246;0.928777995;-34.483596;-0.293622304;0.506495845;-40.9481;-0.171668598;0.767430005;-47.69382;-0.042305644;0.946874072;-42.03538;0.515684093;0.119897417;9;-0.133036707;0.298400393;-7;0.000444939;0.966161209;-1;0;;0;-0.296329255;0.581403534;35;-0.052280311;0.353664771;2
2.625;112.625;9.203432258;0.266605354;222.4483;-0.046399148;0.876933694;-41.5046;-0.361141576;0.378721235;-51.07195;-0.221783304;0.673086395;-56.18996;-0.070800269;0.902373314;-50.47327;0.421802002;0.217389351;12;-0.133926585;0.335049476;-4;-0.004671858;0.668156026;-1;0;;0;-0.363292547;0.488529289;35;-0.047608454;0.474637122;1
2.625;112.875;9.425528276;0.26508035;313.3696;-0.077226249;0.791450347;-36.713226;-0.360609539;0.376353978;-42.51152;-0.227866685;0.649399146;-51.4935;-0.039975907;0.943248543;-48.20659;0.296774194;0.343656327;11;-0.088097887;0.579566556;0;-0.004671858;0.668156026;-1;0;;0;0.077196885;0.890870606;35;-0.047385984;0.430099332;1
2.625;113.125;9.561254171;0.267753076;403.8303;-0.111670683;0.705769073;-26.69062;-0.322879821;0.4371598;-33.54872;-0.174462187;0.720032805;-40.9391;0.019732641;0.971517808;-40.2755;0.284760845;0.363331508;10;-0.074082314;0.673646996;-1;-0.002224694;0.831950705;-1;0;;0;0.222246941;0.702660481;35;-0.059844271;0.323270132;0
2.625;113.375;9.650738287;0.272192507;494.682;-0.110215939;0.724383346;-16.014886;-0.21542977;0.606782374;-22.53316;-0.065748383;0.89134928;-27.57268;0.140210089;0.794422249;-28.3475;0.286318131;0.381776632;10;-0.125917686;0.485288521;-4;-0.003559511;0.685810242;-1;0;;0;-0.089655172;0.880065565;0;-0.050500556;0.365455174;0
2.625;113.625;9.673871413;0.279328633;583.3813;-0.102434456;0.762072208;-4.940475;-0.139667426;0.744309507;-10.65457;0.049505281;0.918455882;-13.80636;0.188716085;0.713188632;-28.44996;0.33192436;0.330557832;13;-0.051612903;0.809239556;5;-0.000889878;0.927212628;0;0;;0;0.030478309;0.953205762;13;-0.032480534;0.595033568;2
2.625;113.875;9.650403248;0.290245312;669.47;-0.064059824;0.862160605;6.46114;-0.110871712;0.798257711;-5.9629;0.11173531;0.818233219;-11.00436;0.140837855;0.779023854;-31.84491;0.463626251;0.216696445;15;-0.02625139;0.908915798;8;0.006674082;0.571867383;0;0;;0;0.091657397;0.855919478;13;-0.052280311;0.363103173;2
2.625;114.125;9.037537108;0.287805374;671.5717;0.011695571;0.97227699;5.383522;-0.095754836;0.808928473;-10.44006;0.114952727;0.797341228;-5.79094;0.005449815;0.99026718;-24.05055;0.282758621;0.34667001;14;0.116573971;0.6044455;19;0.012235818;0.286001771;0;0;;0;-0.533481646;0.320562376;-26;-0.048275862;0.361096825;0
2.625;114.375;8.238205984;0.300833909;653.0821;0.069250068;0.815530266;2.516953;-0.061974277;0.868461985;-14.31042;0.118585437;0.770938049;-3.75369;-0.018897179;0.962648339;-10.22668;0.224916574;0.368207315;15;0.059621802;0.76881089;17;0.009343715;0.333384099;0;0;;0;-0.335038932;0.513177371;31;-0.017352614;0.738885133;0
2.625;114.625;7.358338154;0.34026104;628.0097;0.102326699;0.702988127;-0.83338;-0.089412203;0.802596063;-18.820936;0.126603686;0.749740098;-10.09575;-0.136697281;0.73484347;-17.95988;0.238042269;0.356339672;21;0.051390434;0.805029263;15;0.009343715;0.333384099;0;0;;0;-0.040711902;0.943704012;32;-0.042714127;0.403194395;0
2.625;114.875;6.455181846;0.409000933;597.7163;0.095327018;0.708329188;-3.619113;-0.155780391;0.661201154;-22.84888;0.026872877;0.947031099;-17.42208;-0.199473902;0.659965901;-24.80751;0.261401557;0.326522696;22;0.093214683;0.654597677;20;0.005339266;0.543214206;0;0;;0;0.025583982;0.963188795;32;-0.017352614;0.75457055;-1
2.625;115.125;5.528458843;0.500268689;558.7024;0.071946656;0.776678807;-3.758893;-0.175611074;0.626838613;-25.694184;-0.098932185;0.823217684;-23.29627;-0.250804218;0.635477271;-30.98;0.242491657;0.421983848;26;-0.021134594;0.917802359;10;0.005339266;0.543214206;0;0;;0;0.344605117;0.500115664;39;-0.017575083;0.714822124;-1
2.625;115.375;4.508462047;0.605440137;497.7703;0.041614621;0.866986196;-3.729347;-0.139548409;0.706544311;-27.878184;-0.149039784;0.749131586;-29.49281;-0.293512385;0.620773643;-40.1062;0.195995551;0.606191843;28;-0.100556174;0.625541449;2;0.005339266;0.543214206;0;0;;0;-0.360622914;0.345535011;10;-0.027586207;0.611503964;-5
2.625;115.625;3.254856908;0.724470768;385.1284;0.009042795;0.964929548;-4.409872;-0.110423893;0.76177523;-29.39168;-0.26849178;0.593950641;-36.42425;-0.438290225;0.504428191;-45.59433;0.251835373;0.514053369;21;-0.184427141;0.357057381;-4;0.008453838;0.253312024;0;0;;0;-0.446051168;0.319196895;14;-0.008453838;0.869069427;-6
2.625;115.875;2.129797264;0.828832619;277.8988;0.006164411;0.970254914;-4.988794;-0.175963731;0.631088818;-30.43775;-0.358364916;0.501802019;-40.79539;-0.559139424;0.424467636;-38.16571;0.210233593;0.597475761;18;-0.108342603;0.575834489;-2;0.004004449;0.463993538;0;0;;0;0.088097887;0.878515983;32;-0.014460512;0.771113143;-7
2.625;116.125;1.169223893;0.911643235;179.3916;0.05398747;0.710365999;-4.736173;-0.198928716;0.599941626;-30.02948;-0.41498351;0.453398349;-41.07411;-0.597310705;0.392208864;-30.74897;0.173971079;0.682471817;19;-0.200889878;0.286402331;-8;0;;0;0;;0;0.23759733;0.713835647;21;-0.021579533;0.642732272;-8
2.625;116.375;0.297109143;0.979011536;90.561;0.074548338;0.622185689;-3.360772;-0.185602392;0.638318859;-26.2908;-0.429329459;0.439383926;-33.3318;-0.628515637;0.369871558;-24.34813;0.101001112;0.832111896;22;-0.258954394;0.123660242;-11;0.000667408;0.865940005;0;0;;0;0.22625139;0.683086799;61;0.013793103;0.807730387;-7
2.625;116.625;-0.463725539;0.969493642;15.2018;0.08123374;0.616042543;-1.951347;-0.158437191;0.681189308;-22.34832;-0.426999246;0.438103785;-25.6996;-0.571511459;0.423641646;-19.32082;0.044938821;0.93892016;17;-0.186206897;0.268715937;-10;0.000667408;0.865940005;0;0;;0;0.3243604;0.492590424;64;0.097441602;0.295850497;-7
2.625;116.875;-1.032178799;0.932023459;-21.5942;0.079494436;0.608016633;-1.743246;-0.177835636;0.624908444;-14.66724;-0.356018245;0.497590348;-17.28613;-0.471540085;0.49699242;-12.14026;-0.055839822;0.918793253;4;-0.156840934;0.272104006;-6;0;;0;0;;0;0.475862069;0.409116428;59;0.017130145;0.796451853;-7
2.625;117.125;-1.482287275;0.898533401;-31.9785;0.078281778;0.572024731;-3.032711;-0.162111393;0.627027118;-5.74631;-0.336055498;0.491110435;-8.47357;-0.33480887;0.592960462;-3.81178;0.230478309;0.629487492;6;-0.085428254;0.478558803;-2;0;;0;0;;0;0.639154616;0.394244207;47;-0.054505006;0.397014702;-6
2.625;117.375;-1.917290456;0.865236483;-42.686;0.093862311;0.463769504;-2.62574;-0.209700484;0.5095736;-4.50076;-0.411253465;0.372349352;-5.52439;-0.279248122;0.609305621;4.15791;0.231368187;0.605400159;9;-0.083426029;0.404485402;0;0;;0;0;;0;0.477641824;0.483924271;46;-0.048275862;0.418027083;-6
2.625;117.625;-2.315234705;0.834976076;-53.7214;0.062128298;0.606651291;-0.469464;-0.295797288;0.323187151;-4.445405;-0.472637779;0.255315169;-5.40181;-0.322954895;0.512175082;2.91564;0.173303671;0.703493592;9;-0.059176863;0.492103668;-1;0;;0;0;;0;0.642269188;0.312129431;56;-0.121468298;0.072639073;-6
2.625;117.875;-2.659910434;0.805231011;-72.5481;0.011864149;0.923321138;1.323046;-0.388864162;0.165926217;-4.67973;-0.561910639;0.126195472;-5.06317;-0.469486099;0.284582995;-4.77764;0.152391546;0.763479314;7;-0.031590656;0.623277404;-2;0;;0;0;;0;0.700556174;0.191587247;87;-0.101446051;0.173946441;-4
2.625;118.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;118.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;118.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;118.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;119.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;119.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;119.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;119.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;120.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;120.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;120.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;120.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;121.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;121.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;121.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;121.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;122.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;122.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;122.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;122.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;123.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;123.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;123.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;123.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;124.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;124.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;124.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;124.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;125.125;1.113222158;0.888634088;490.0768;-0.146355366;0.287225123;12.672701;-0.458292934;0.18673645;6.02068;-0.532411528;0.144578446;1.9724;-0.466732364;0.343957168;22.07772;-0.087430478;0.891635294;2;-0.043159066;0.115717091;2;0;;0;0;;0;-0.139043382;0.790400975;36;-0.003337041;0.967432671;5
2.625;125.375;1.005454661;0.898753399;459.7095;-0.140531954;0.292797417;12.008007;-0.462227115;0.185228348;5.36302;-0.541881287;0.142336206;-0.04009;-0.471056393;0.326447406;19.86517;-0.138598443;0.829118401;2;-0.028921023;0.307829966;3;0;;0;0;;0;0.082758621;0.871987144;36;-0.029810901;0.708020528;3
2.625;125.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;125.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;126.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;126.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;126.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;126.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;127.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;127.375;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;127.625;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;127.875;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;128.125;0;;0;;;;;;;;;;;;;0;;0;0;;0;0;;0;0;;0;0;;0;0;;0
2.625;128.375;-0.359187008;0.960501252;178.1831;-0.110361382;0.186532897;-6.652835;-0.463526069;0.087089892;-5.33938;-0.466167122;0.165300108;-10.357345;-0.379749476;0.359461124;-3.36524;0.109232481;0.829015431;-10;-0.052280311;0.235896927;5;0;;0;0;;0;0.04137931;0.941705612;-21;-0.030478309;0.75092378;8
2.625;128.625;0.154456062;0.982866434;221.2968;-0.086856715;0.265914117;-6.10423;-0.311724556;0.219664804;0.20537;-0.266965203;0.39947392;-2.53209;-0.284010265;0.479407754;4.67687;0.18865406;0.695042458;-7;-0.036040044;0.411794682;5;0;;0;0;;0;0.170856507;0.762375194;-21;-0.028476085;0.752708408;4
