Tanggal Posting;Nama Tampilan;Username;Teks Tweet;Retweets;Likes;Total Interaksi
10/07/2022;Silverbe@r;@Silverbeaar1;Udaranya jakarta lagi panas banget, baju gw dah tipis setipis2nya. Si mbak depan gw pake sweater dong & ada bola2 bulu gitu.;0;0;0
10/07/2022;jara;@deobitnna;kak cani yang kemarin bilang jakarta gak sepanas itu, COBA SEKARANG KELUAR HOTEEELL KAAAK PANAS BANGET;0;0;0
10/07/2022;Baebaelac;@glaksmi19;Gue rasa Jakarta lagi panas banget ye, tuh Sangyeon sama Haknyeon pake sleeveless shirt;0;0;0
10/07/2022;alice.;@menahoon;PANAS BANGET JAKARTA YA MAZ;0;0;0
10/07/2022;B;@baybayfeever;Libur gini enak kemana yang adem weehhh.. gerah banget jakarta.;0;0;0
11/07/2022;COPPAMAGZ;@coppamagz;Wah udah lanjut dengan mood yang bener-bener berubah! The Boyz tampil gemeees dengan lagu 'Whiplash'! Juyeon, Jakarta panas banget ya sampe pake sleeveless gitu  #THEBZONEinJKT #THEBOYZ #더보이즈 #THEB_ZONE #더비존;8;15;23
11/07/2022;nela✿;@baguettejuyo;duh jakarta panas banget;0;0;0
11/07/2022;Julfi aja;@zulfiarrahman;Lokasi solatnya aja di Jakarta wajar pake ikon Jakarta. nape die yg pda gerah..;0;0;0
11/07/2022;manda;@mndwr_;'kok disini ngga ada Angkasa?'  'ada kok! Angkasa disitu jadi istana. biar bisa jagain mama papa, biar mama papa ga kehujanan, biar mama papa ga kepanasan. Jakarta kan panas banget, ma.'  IM CRYING NOOOOO;0;0;0
11/07/2022;Piratenpartij;@Piratenpartij1;Biar ademm  panas banget jakarta ga tau dah dipuncak;0;0;0
12/07/2022;Isyanaism;@isyanawid;Panas banget nih Kereta 4113 tujuan Jakarta .. ngelebihin Sauna  @CommuterLine  please dong;0;0;0
12/07/2022;blaire;@neptuniom;jakarta panas banget sinting;0;0;0
13/07/2022;val;@bewrrymilk;jakarta kayanya gapernah yang panas banget gitu y. hari hari ga gerah;0;0;0
13/07/2022;Jakarta Satu;@jakartasatudki;Suhu panas tersebut diciptakan oleh energi dari makhluk hidup serta moda transportasi di kota-kota besar. UHI terbentuk di area yang memiliki banyak aktivitas dan banyak orang. #UrbanHeatIsland #JakartaSatu;0;0;0
14/07/2022;pluviophile;@cupicto;jam 10 pagi aja jalan di jakarta, lu udah mandi juga lusuh lagi.  panas banget anjrit.;0;0;0
14/07/2022;Haura.;@seuyghan;Demi Allah Jakarta panas banget kayak abis liat dia sama yang lain owsyit.;0;0;0
14/07/2022;Hayate.;@ymdhayate;Malam terasa lebih gerah daripada biasanya menyelimuti Jakarta. Jalanan sibuk dipenuhi pengemudi yang tidak sabaran, sesekali bersahutan dengan suara klakson satu sama lain. Suara bising yang terdengar lazim, seperti lagu lama yang terus bertembang sepanjang zaman.;0;0;0
14/07/2022;itsonlyvantatsy;@vantatsy;gilaa yaa Jakarta panas banget hari ini;0;0;0
14/07/2022;yoomii;@nine0rnah_;YAALLAH JAKARTA PANAS BANGET PADAHAL UDAH SORE;0;0;0
14/07/2022;Niv;@Calvinnoots;Panas banget Jakarta;0;0;0
14/07/2022;Chagi;@Chtcolate;aduh, Jakarta panas banget, nggak kuat;0;0;0
15/07/2022;明美;@rohdearn;Jogja emng rame, tapi percayalan lebih ramean jakarta dan gimana ya panas banget jirrrrrr jatohnya;0;14;14
15/07/2022;Yang Mulia;@tuanputriitay;Jakarta panas banget yakk....jalan dari MCC ke st mrt gobyoss;0;0;0
15/07/2022;Zoe;@aelazayna;Panas banget astaghfirullah jakarta.;0;0;0
15/07/2022;Fly;@I_FLY_SOSPECIAL;Pengen kerja lingkungan/Gaji JKT tapi udaranya kaya cianjur. Gak sanggup sama udara + air dijkt. Gua sbg orang kampung, kerja di jakarta, tiap hari kek tinggal disaung.. panas banget (kostan non Ac) mana airnya kotor.  Belum kalau udah kumat, Kulit pundak ngelupas perih banget;0;0;0
15/07/2022;Yo_muggle;@muggle_lily;Reasons : - kalo siang panas banget! tp tau2 ujan, trus panas lagi.. cuaca ga tentu - ga ada trotoar cuy! Lagi santai jalan tau2 diserempet motor ga lucu! - ga aman! yg cewek disuit2in, diliatin, ditowel, dijambret, dihipnotis.. hiiiyyyy... - malem gelap! Cm jakarta dan .. (1/2);0;0;0
15/07/2022;Milo.;@aduhbaper_;JAKARTA PANAS BANGET HARI INI. KAYAKNYA ABIS LIAT GEBETANNYA JALAN SAMA YANG LAIN.;0;0;0
16/07/2022;Nana Suryana;@BangSurya72;Alam 'gerah' pak bro sama anies! maka Alam 'berbuat semau-nya' seperti anies berbuat semaunya di Jakarta!;0;1;1
16/07/2022;★✰𝓛𝓮𝓽𝓽𝓽~;@veebreezee;Kalo gue pindah ke jakarta, yakin deh walaupun dibilang dingin pasti gue tetep gerah..;0;0;0
17/07/2022;𝐍𝐚₊˚⊹♡;@Nanavtaaa;Ada sesuatu yang perlu aku kerjain, kayaknya ketuk mengetuk dm nya besok lagi, jangan expect kalo exclusive content nya 18+ ya! ya 18+ sih hehe tapi ini manis! jangan gerah gerah terus ah. Jakarta udah panas.;2;47;49
17/07/2022;menyimpvnk;@nayibarm;jakarta gerah bgt anjg;0;1;1
17/07/2022;Hiro Hasegawa;@_alphabxxtis;Dia okee. Tapi kalau lagi panas banget, suka aku kasih es batu gituu;0;0;0
17/07/2022;isyaaᯓ ᡣ𐭩;@peonykyeomi;WKWKWKWK panas banget gaa? Jakarta mayan dinginnn;0;0;0
17/07/2022;Yulia . A.;@yuliaali;Suhu panas teriknya paling tinggi 24-26⁰C tapi tetep adem beda dengan suhu 24⁰C di Jakarta misalnya. Klo di dataran tinggi suhu biasa rata2 17⁰C, rendahnya 10-12⁰C.;0;0;0
17/07/2022;vcꉆꃔ || jastip Semesta Buku Jakarta & BBW 2025;@nnnfvc;gerah bgt dari tadi w pengen mandi tapi gabisa wehh, bisa-bisa dirujak sekosan kalo mandiin air yg sisa seember;0;0;0
17/07/2022;Julian Hudaya;@HudayaJulian;Sekarang gw di Jakarta, GERAH BET Apa ga ada gitu tempat liburan yang normal???;0;0;0
17/07/2022;lele;@coquetgarcon;Jakarta panas banget;0;0;0
18/07/2022;leeta;@astroha_lee;Semoga bulan november Jakarta panas yaa, biar mereka semua gerah;0;0;0
18/07/2022;Denny Howman;@DHowman;Jakarta kok hari ini kayak panas banget yah? Apa gw nya aja yg jarang kluar rumah akhir akhir ini;0;0;0
18/07/2022;Gwen;@gwenateez;Makanya... tapi katanya di jakarta ujan mulu? Disini malahan panas banget :(;0;0;0
19/07/2022;Bina;@urloverbina;jakarta today panas banget;0;2;2
19/07/2022;Mine;@minesaurs;Ya ga gitu juga caranya heyy apa tida gerah??;0;0;0
19/07/2022;Mine;@minesaurs;Tapi kan beda gerah ga mandi sama gerah biasaa;0;0;0
19/07/2022;kanya suryadewi;@kanyasuryadewi;Jakarta gerah plus nyamuknya ampun2an;0;0;0
20/07/2022;novocaine;@smakinpvsink;Panas banget jakarta;0;4;4
20/07/2022;Jakarta Football 12;@jktfootball12;Awas ada yang gerah;1;2;3
20/07/2022;Tanyarl;@tanyakanrl;ada yg uda ke pos bloc jakarta? Siang2 panas banget gaaaa?;0;0;0
20/07/2022;Tanyarl;@tanyakanrl;ada yg uda ke pos bloc jakarta? Siang2 panas banget gaa?;0;0;0
20/07/2022;WaringinSungsang;@AgusPrasodjo2;Kalau GR maju pilgub DKI ada yg super gerah di Jakarta... pastilah mereka yg bencinya sama Jokowi sdh sampai di jidat..;0;0;0
20/07/2022;Nunu | 누누;@topofftee;JAKARTA PANAS BANGET COKKKK;0;0;0
20/07/2022;anu gerah;@ngrhGST;Seperti hari biasanya, kerja.  Kalau kemarin keliling jakarta nyari ps, trus malemnya cukur rambut.;0;0;0
20/07/2022;nu.;@byeoridwaeeo;byungchan ke jakarta dan jakarta panas banget SEMOGA DIA TIDAK BUGIL SEMBARANGAN;0;0;0
20/07/2022;bila mention after dm;@bilabaiqq;JAKARTA PANAS BANGET;0;0;0
21/07/2022;R;@nctrousel;Mandi keringet gerah banget asli jakarta wooi;0;0;0
21/07/2022;TEE ღ;@onnwh301;jakarta hari ini panas banget ya tuhan;0;0;0
21/07/2022;ДЯIΞF;@aipkhh;Tapi jakarta emang gak begitu panas banget ketimbang surabaya, makasar, jogja, kenapa ya??;0;0;0
21/07/2022;nynov;@nynov;Sementara itu, jakarta lagi panas banget;0;0;0
21/07/2022;Petualang;@saragih_ahmad;Wow.....penghuni kolam masih tetap exist menyerang Anies. Apa Karen Jakarta jarang banjir, penghuni kolam jadi gerah ?;0;0;0
21/07/2022;saizehn;@abjad_said;JAKARTA PANAS BANGET HARII INI;0;0;0
21/07/2022;@chosofficial;@chosofficial;INI JAKARTA KNP PANAS BANGET SIH TAPI GA UJAN2 PANAS DOANG;0;0;0
21/07/2022;yan;@flipatthewrist;jakarta panas banget COK;0;0;0
22/07/2022;(⁠〒⁠﹏⁠〒⁠);@mamangdino;Panas sumuk gerah banget, Sampe gabisa tidur soalnya lengket pdahal udh mandi 2-3 kali. Trs waktunya setengah jam lebih cpt dri Jakarta walau jam nya sama.;3;11;14
22/07/2022;sasha;@namkooksha;Gw abis dr kampus anjir panas banget jakarta;0;0;0
22/07/2022;leeta;@astroha_lee;“Bodo ah gerah gua jakarta panas”;0;0;0
22/07/2022;KenadKenud;@NadyaClaudia229;Jakarta gerah banget ga sih arhrhjsksdhhdbx;0;0;0
23/07/2022;HSG;@41HSG;Ko ada ya orang, udah tau Jakarta gerah, dia gamau nyalain kipas angin nya;1;0;1
23/07/2022;bihun ʕ•́ᴥ•̀ʔ;@squwashii;jakarta panas banget ya anjir, literally sepanas itu;0;0;0
23/07/2022;Ev;@evelynjoy__;jakarta panas banget ga sihh;0;0;0
23/07/2022;Rock The Cuisine;@teuku_irshah;Gerah banget nih #Jakarta;0;0;0
23/07/2022;Chaa;@chaaaberry;Demi allah jakarta lagi panas banget ya;0;0;0
23/07/2022;vin;@fairychannn;ternyata di perpustakaan jakarta emang rada gerah yaa, dan enggak segede perpusnas. yaa iyalah wkwkwk. tapi sayang aja acnya kurang dingin. gue jalan dari depan sampe dalem kan lumayan yaa, ehh malah jadi keringetan wkwkkwk;0;0;0
23/07/2022;Jihan Dzahabiyyah;@jihandzahab;Jakarta panas banget hari ini  . Btw, jangan lupa makan siang ya .;0;0;0
24/07/2022;ADELYA;@ArgentianaA;Jakarta lagi gerah banget mbak'e  gak ada angin bgt dh 2 hari ini.. bangun pagi pun dh keringetan dibuatnya.;0;1;1
24/07/2022;haichi;@iniusernamenya;Jakarta gerah abis ujan padahal;1;0;1
24/07/2022;yey ♡ anime;@cinnamoonloll;jakarta ujan gede juga tetep gerah;0;0;0
24/07/2022;아가사;@aagathaaaaa;Jakarta panas banget dah ini 2 hari;0;0;0
24/07/2022;Jakarta Fans;@erikmen2705;Gerah bgt smlem liat ada yg olahraga lari2an di Kalimalang kang;0;0;0
24/07/2022;vn | unlimited freetag;@amerilino;jakarta panas banget anjrit;0;0;0
24/07/2022;aya | MV#33/1;@lucifiousph;JAKARTA PANAS BANGET, MAU JALAN KE DEPAN GERBANG RUMAH YANG BIASANYA CUMA BUTUH 2 MENIT DOANG MALAH RASANYA LAMA BANGET.;0;0;0
24/07/2022;Zoe;@aelazayna;Jakarta kenapa panas banget?;0;0;0
24/07/2022;"salsa; jasa cek turnitin 5k";@slsblndhtxx;ak kalau di jakarta mandi sehari 3x juga sanggup deh alias gerah banget coyyy;0;0;0
24/07/2022;Fujian Sabil;@FujianSabil;Jakarta lagi panas banget ya, efek global warming kah SANTUY;0;0;0
24/07/2022;Arseno, log out.;@rantseno;Jakarta panas banget buset.;0;0;0
24/07/2022;gotcha;@redbaebaechu;Jakarta panas bgtttttt pake dress tambah gerah;0;0;0
24/07/2022;Bang Ge;@BangGemoy;Jakarta lagi panas banget, mending turu;0;0;0
24/07/2022;calla .☘︎ ݁˖;@shenxiaowting;ini cuaca jakarta ngeledek banget kah? seharian panas, bahkan sampai malam pun gerah banget. tiba tiba aku terbangun dan menggigil.;0;0;0
24/07/2022;Zion;@dmejavu;Jakarta indah banget kalo malem, kalo siang? Ga dulu. Kek neraka bocor alias panas banget.;0;0;0
24/07/2022;Elea;@ASMARAIOKKA;Ih, bisa panas banget. Aku sering gosong setelah pulang dari Jakarta.;0;0;0
25/07/2022;Inisial R;@romiyooo;Buset masih pagi udah gerah banget ni cuaca Jakarta.;0;0;0
25/07/2022;Rhodes Regas;@rhodesethl;Jakarta gerah terus, el;0;0;0
25/07/2022;ティヤです;@hrl33n;Gue jalan naik motor cuma 20km di Jakarta aja kek jauh banget, misal bolak balik taruh lah 40km, itu gue baliknya puyeng. Ini lama banget ga otw jauh, sekalinya otw jarak 44km sekali jalan, bolak balik 88km, pantes pala gue puyeng bener, mana pas siang panas banget anjirrr;0;0;0
25/07/2022;masHafid—;@txtdarihafidddd;Nu gerah mah jakarta mereun anjing ah, ti mimiti nempo di jatinegara kitu ge. Riweuh wae ajg ieu mahasiswa abadi;0;0;0
25/07/2022;thalassa;@ambonsauskeju;JAKARTA GERAH BGT TOT;0;0;0
25/07/2022;Rhodes Regas;@rhodesethl;Iya, katanya malang dingin terus ya. Nikmatin ya, jakarta gerah soalnya;0;0;0
25/07/2022;Sisy Armitha;@aren_sisy;Di tempat ku kebalikan nya kak. Mendung tapi hawa nya panas, gerah banget. Biasa lah jakarta tiada hari tanpa panas.;0;0;0
25/07/2022;al;@xxltyongieee;gerah banget cuy???????;0;0;0
25/07/2022;SUROKERTI FINEST;@Pekahoolsngan;Yang gerah mah jakarta  bandung mah adem adem we;0;0;0
26/07/2022;pastiwin;@Apx_Series;Morning makji Panas banget di jakarta ni Makji, makan sop buah enak kali ya;0;0;0
26/07/2022;Tamskuy;@ayomerem;Panas banget jakarta;0;0;0
26/07/2022;Argani;@argamora;ah mau pindah ke canada dah gue di jakarta panas banget;0;0;0
26/07/2022;RIDHA;@RidhaIzah;Ngerti sih jakarta panas banget tapi acnya gak sedingin ini juga kali. Ini mah gue dateng sehat, balik sakit;0;0;0
27/07/2022;Ver;@veyitshere;Kalau ke Jakarta lagi harus gerah gerahan lagi;0;0;0
28/07/2022;Rain;@hujanbulanjun1;Jakarta panas banget hari ini;0;1;1
28/07/2022;ang pras;@nandtar;Gerah banget jakarta;0;0;0
28/07/2022;𝔧𝔬𝔪;@kshfnx;jakarta panas banget busetttttt;0;0;0
29/07/2022;TXT DARI JAKARTA;@txtdrjkt;Lagi gerah gini, biar tetep chill enaknya pake apa ya? Halo min  @sprite_id , ada produk yg nyatanya nyegerin gak nih? Spill dong!;5;6;11
29/07/2022;neisha;@baromsei;PANAS BANGET JAKARTA YA ALLAH;0;0;0
29/07/2022;arra;@aralatee;jakarta panas banget, gamau hujan apa?;0;0;0
29/07/2022;Ucup Markuncup;@suehirro;ya allah kenapa jakarta panas banget ya allaaahhhh;0;0;0
29/07/2022;LOTUS OPEN JOKI TUGAS, SKRIPSI, SPPS, APP PREM;@preestasi;jakarta panas banget elah;0;0;0
29/07/2022;panggilakurian;@gabgibgubgebgob;Akhir akhir ini ngerasa jakarta kaya gerah banget ya?;0;0;0
30/07/2022;Say So;@abang_gembull;Jakarta panas banget Ampe gabisa TDR, padahal udah pake kipas angin;0;3;3
30/07/2022;gel;@slamatlahir;jakarta panas banget;0;1;1
30/07/2022;KejjuLumer;@Ejjair_;Jakarta panas banget;0;1;1
30/07/2022;beyy;@jaeminpcs;Hal pertama yang muncul dipikiran pas nyampe Korea, selain 'woah cantik banget' gue mikir 'PANAS BANGET ANJG' sempet mikir ini emang Korea sepanas ini apa gimana tapi kok Jisung bilang Jakarta panassss bangett sedangkan ini skor lebih panas?????;0;1;1
30/07/2022;adrial;@adrial__;Btw itu komentarinnya yg di pinned atau 'jakarta gerah' wkwkwk;0;0;0
30/07/2022;';@kseokjin_purple;Habis mandi, baru pulang main Kalo Jakarta lg ga gerah nya sih ga bakal gua mandi jam segini;0;0;0
30/07/2022;rud;@rudmilano;Malam ini Jakarta gerah banget, hareudang, sumuk. Ingin minum terus.;0;0;0
30/07/2022;Farida Isnaini;@Faridaais2;Jakarta panas banget gila;0;0;0
30/07/2022;CC 陳陳;@clovercrushh;Jakarta panas banget;0;0;0
30/07/2022;tara;@tara_engg;Jakarta panas banget ya akhir2 ini, jarang banget nyalain ac 24 jam tapi 3 hari terakhir nyala terusss, jalan kaki dikit engap banget;0;0;0
30/07/2022;Hasiana Husnah;@HasianaHusnah;Tolong dong untuk daerah Jakarta barat banyakin pepohona, soalnya panas banget;0;0;0
30/07/2022;Singpentingheppy;@Singpenting69;Jakarta lagi panas banget, gue malah main bola siang bolong gini cok.;0;0;0
30/07/2022;୨୧ Lia ⃢⃢⃢⃢⃢⃢;@audee84;Gasuka keringetan. Tapi Jakarta keknya lagi masuk oven. Panas banget;0;0;0
31/07/2022;widy;@95BRADSFAV;jakarta panas banget anjirrrr;0;3;3
31/07/2022;Bae;@arahoy;Mbadit enak pake AC, aku pake kipas angin ini serba salah. Nyetel nomer 1 pelan, kalo dinaikin nomernya ntar masup angin Tp emg iya mah lagi gerah dan lembab bgt nih Jakarta;0;0;0
31/07/2022;Dev;@o_odefv;Jakarta panas banget ya Tuhan;0;0;0
31/07/2022;Rebi;@Rebithropus;“Aduh panas banget deh Jakarta, kayak ada orang lagi masak di langit.”  -Mbak Pikola, 2022;0;0;0
31/07/2022;fian;@fiansyaahh;jakarta kenapa lagi panas banget dah;0;0;0
31/07/2022;-;@ffqqkyu;Jakarta panas banget yaa....;0;0;0
31/07/2022;Bebek;@chicagocaffeine;Bebb Jakarta panas banget bebbbb.. gerah bgt gua;0;0;0
31/07/2022;Revidia.;@dashravyaz;Ralat deh. Kalau di rumah terus still 7, kalau dia kebih banyak kegiatan di luar dibanding di rumah apalagi tinggal di daerah yang iklimnya kayak Jakarta 5. Emang ga gerah lengket apa kalau ga mandi?;0;0;0
31/07/2022;Yo Mama;@yomasobi;JAKARTA PANAS BANGET;0;0;0
01/08/2022;rani;@nahnoiy;jakarta panas banget;0;2;2
01/08/2022;˖ ࣪ ‹ Angelika 𖥔 ࣪ ᥫ᭡ 𖠗;@Angelna_st;Jakarta panas banget sih ya ampun;0;1;1
01/08/2022;win;@darimdarumda;panas banget jakarta enaknya nikah sm seungcheol aja kali ya;0;0;0
01/08/2022;sofi ainina;@Petrichorsss;jakarta panas banget ngaco mataharinya 13;0;0;0
01/08/2022;Yeeska;@iyankrn;Jakarta lagi gerah banget yaa;0;0;0
01/08/2022;George;@vigomilandi;Jakarta lagi gerah banget ya. Ha mung mangan oseng kangkung we klebus.;0;0;0
01/08/2022;Biru.;@birusjk;“Huum, Jakarta pusat aja gerah banget.”;0;0;0
01/08/2022;Riksa, kinda/ia;@yonagvni;JAKARTA PANAS BANGET COKKKK;0;0;0
01/08/2022;Dhiwa;@namagwpakeh;huh jakarta gerah bgt ya;0;0;0
01/08/2022;anu gerah;@ngrhGST;Pokoknya banyak dah hal tentang kmu di hidup w kwkw tanggal lahir aja bsa sama, dan password setiap akun pasti pke nama kamu, alasan kerja di jakarta jga bir bsa deket sama kamu buat ngidol  @gabyJKT48  terimakasih yaa, dan bahagia trus yaaa gab :);0;0;0
01/08/2022;ayy;@otramerican0;yaAllah jakarta gerah bgt dahhhhh;0;0;0
01/08/2022;𝕵𝖊𝖋𝖗𝖞 𝕻𝖗𝖆𝖓𝖆𝖙𝖆;@jefrypranataa;gerah bangettt jakarta!!;0;0;0
01/08/2022;mochy ( •᷄ɞ•᷅)/;@MochyShinki;Yagusti Jakarta panas banget;0;0;0
01/08/2022;daily 6 funfacts;@ChefApeiron;terakhir kali ke jakarta tuh pas sd liat monas, abistu pulang panas banget mamen;0;0;0
02/08/2022;txtdaribrand;@txtfrombrand;Gila jakarta lagi panas banget gak sih? Lagi nyari yang bisa ngilangin gerah nih. Misi min  @Sprite_ID   bisa kirimin kita produk buat ngilangin gerah biar tetap chill dan pikiran jadi jernih ga? hehehe;1;4;5
02/08/2022;Ica;@17icaa;Jakarta mataharinya 5 gua rasa masi pagi gerah bet gerah buseng;0;3;3
02/08/2022;Titisan malaikat Malik;@nablott;jakarta panas banget dah ya hari-hari;0;1;1
02/08/2022;Vanart_Sea;@itzJJnoona;Gue orang bandung sekali ke Jakarta sebulanan aja rasanya kek pengen pulang anjr alias panas banget ngelebihin panasnya bandung;0;0;0
02/08/2022;Boo;@peachbymochi;Jakarta panas banget yaampun;0;0;0
02/08/2022;Mpin;@oreomilkchoco;Jakarta panas banget hari ini yaaaa;0;0;0
02/08/2022;Adeprabowo;@thebows10;Gerah bang, ikut korwil tinggal duduk santai;0;0;0
02/08/2022;@Ieejeonz;@Ieejeonz;ya allah panas banget jakarta;0;0;0
03/08/2022;aca;@crouflle;jakarta hari ini panas banget buset;0;0;0
03/08/2022;Satya Permana;@satyaapermana;Ini Jakarta lagi gerah banget ape gimane sik?;0;0;0
03/08/2022;ʚɞ;@ieattheavocado;Enaknyaaa, jakarta panas banget;0;0;0
04/08/2022;Victory;@apatheiaglimmer;Jakarta panas banget sih haaah;0;1;1
04/08/2022;nisa.;@nisatrice;Jakarta panas banget anj;0;1;1
04/08/2022;☽̶☾;@136lyd;anjrit culture shock jakarta gerah banget !?;0;1;1
04/08/2022;IIC Jakarta;@IICJakarta;Disaat cuaca panas paling enak makan yang dingin-dingin nih! Nih kenalin.. ada Semifreddo, dessert dari Italia yang kalau diterjemahkan dalam bahasa Inggris berarti 'half cold'.;0;0;0
04/08/2022;Adhi;@Lihatorang;Ni jakarta random amat yak. Dari yang cerah panas banget, gaada intro gerimis dulu kek atau apa gitu, bisa tiba' langsung ujan deres banget..;0;0;0
04/08/2022;Jajang || AU on;@bucchiarati;Tuhan menciptakan jakarta kala setengah dari dirinya di kuasai amarah kah? PANAS BANGET;0;0;0
05/08/2022;౨ৎ;@azzahramelia;ga kerja di jakarta sih, cuma feb kemarin sama bestie main kesana bareng orang HO dan disana panas banget wajib pakai sunscreen sunblock. angin disana angin panas, bukan bikin adem. jalannya muter muter dan musingin. emang udah paling bener tinggal di bandung aja dari lahir;49;244;293
05/08/2022;Akar Rumput;@Umbi_Negara;4 tahun yang lalu..  1. Banyak muslim yang ga sholat 2. Gang sempit, rumah padat, sungai yang nyengat 3. Pinggiran jalan yang kumuh 4. Kecoa dan tikus got yang merajalela 5. Air tanah yang cepet bikin lumutan ember 6. Suhu panas siang hari Koordinat Jakarta pusat;1;10;11
05/08/2022;saa;@elzfro;jakarta gerah bgt yaaa;0;0;0
05/08/2022;Yoongi’s wifey number wahid;@nimbyfirouzi;Jakarta lagi panas banget, tapi cafenya dingin. Tetep pake sweater akunya;0;0;0
05/08/2022;Hei!;@canikissuonce;Pantes jakarta panas banget.;0;0;0
05/08/2022;iyen 🪾;@yawnsun;enak ya dingin jakarta PANAS BANGET;0;0;0
06/08/2022;Bygone;@_ttxd;jakarta panas banget ngentot;0;0;0
06/08/2022;Baby ZiGi;@babyzgi;Setuju, meskipun gue di daerah Jakarta, tp beuuhhh,.panas banget, sampe puyeng pala.;0;0;0
06/08/2022;irregular hooman.;@bitemearghh;Jakarta panas banget tolong;0;0;0
06/08/2022;a;@ymstska;jakarta panas banget taek #KegiatanTaek;0;0;0
06/08/2022;sarah.;@nonasangster;oke hari ini certified jakarta bikin gerah pol pol poLLLLL;0;0;0
06/08/2022;Zee;@zarase99;Demi allah belom Jakarta mendung doang ga ujan jd gerah polll;0;0;0
06/08/2022;Rafli;@rafligoodid;wahhh jakarta panas banget, seperti baisa pijet dulu gak sih ?;0;0;0
07/08/2022;blaire;@neptuniom;jakarta panas banget ya Allah;0;0;0
08/08/2022;Sam;@sahat1062;Logika pemkot Jakarta Barat dibuang kemana ? Yg benar aja tetangga setiap hari berak di rumah tetangga lainnya. Sekali sih gak masalah, tp klo setiap hari apa gak gerah ? Sayang banget duit buat sekolah tp otak gak tetap jeblok;0;0;0
08/08/2022;raf;@fadhillahhraf;Jalan macet, ngisi bensin ngantri, cuaca panas, dan segala lika liku nya #Jakarta;0;0;0
08/08/2022;Eki;@FaizaReski;Panas banget anj jakarta gila, teaser neraka;0;0;0
08/08/2022;onew imnida;@dlwlrma__Xborg;Siang siang dari rumah ke Jakarta naik motor berasa puasa haussssss panas banget asli;0;0;0
08/08/2022;H a n s o l o;@arifin34533;Hari ini Jakarta Selatan hujan ya... Fatmawati dan sekitarnya panas banget...;0;0;0
09/08/2022;Ariefpokto;@AriefPokto;Jakarta lagi gerah banget ya. Lagi di luar keringetan. Sampai HP pada panas juga;1;0;1
09/08/2022;who r u 4?;@notearsleft4jay;Jakarta panas banget akhir akhir ini;0;0;0
09/08/2022;Desiana;@Desiaark;Ini kejadiannya untung sebelum ada covid kak. Di jakarta cuaca panas ma polusi dimana-mana dengan santainya sekeluarga ngajak jalan2 itu debay. Mana neneknya pas cerita ke ortuku bahagia ma bangga banget bisa ngajak cucunya ke ragunan diusia segitu. Kita cuma hela nafas aja.;0;0;0
